timestamp,[NUMA:0]Free,anomaly_score
2019-02-20 00:15:00,9460876.0,0.0
2019-02-20 00:15:10,9461000.0,0.0
2019-02-20 00:15:20,9461000.0,0.0
2019-02-20 00:15:30,9461000.0,0.0
2019-02-20 00:15:40,9461000.0,0.0
2019-02-20 00:15:50,9461000.0,0.0
2019-02-20 00:16:00,9461000.0,0.0
2019-02-20 00:16:10,9461000.0,0.0
2019-02-20 00:16:20,9461000.0,0.0
2019-02-20 00:16:30,9461000.0,0.0
2019-02-20 00:16:40,9461000.0,0.0
2019-02-20 00:16:50,9461000.0,0.0
2019-02-20 00:17:00,9461000.0,0.0
2019-02-20 00:17:10,9461000.0,0.0
2019-02-20 00:17:20,9461000.0,0.0
2019-02-20 00:17:30,9461000.0,0.0
2019-02-20 00:17:40,9461000.0,0.0
2019-02-20 00:17:50,9461000.0,0.0
2019-02-20 00:18:00,9461000.0,0.0
2019-02-20 00:18:10,9461000.0,0.0
2019-02-20 00:18:20,9461000.0,0.0
2019-02-20 00:18:30,9461000.0,0.0
2019-02-20 00:18:40,9461000.0,0.0
2019-02-20 00:18:50,9461000.0,0.0
2019-02-20 00:19:00,9461000.0,0.0
2019-02-20 00:19:10,9461124.0,0.0
2019-02-20 00:19:20,9461124.0,0.0
2019-02-20 00:19:30,9461124.0,0.0
2019-02-20 00:19:40,9461124.0,0.0
2019-02-20 00:19:50,9461124.0,0.0
2019-02-20 00:20:00,9461124.0,0.0
2019-02-20 00:20:10,9461124.0,0.0
2019-02-20 00:20:20,9461116.0,0.0
2019-02-20 00:20:30,9461240.0,0.0
2019-02-20 00:20:40,9461240.0,0.0
2019-02-20 00:20:50,9461240.0,0.0
2019-02-20 00:21:00,9461240.0,0.0
2019-02-20 00:21:10,9461100.0,0.0
2019-02-20 00:21:20,9461100.0,0.0
2019-02-20 00:21:30,9461100.0,0.0
2019-02-20 00:21:40,9461100.0,0.0
2019-02-20 00:21:50,9461100.0,0.0
2019-02-20 00:22:00,9461100.0,0.0
2019-02-20 00:22:10,9461100.0,0.0
2019-02-20 00:22:20,9461100.0,0.0
2019-02-20 00:22:30,9461096.0,0.0
2019-02-20 00:22:40,9461096.0,0.0
2019-02-20 00:22:50,9460972.0,0.0
2019-02-20 00:23:00,9461000.0,0.0
2019-02-20 00:23:10,9461000.0,0.0
2019-02-20 00:23:20,9460876.0,0.0
2019-02-20 00:23:30,9460876.0,0.0
2019-02-20 00:23:40,9460876.0,0.0
2019-02-20 00:23:50,9460876.0,0.0
2019-02-20 00:24:00,9460876.0,0.0
2019-02-20 00:24:10,9460644.0,0.0
2019-02-20 00:24:20,9460644.0,0.0
2019-02-20 00:24:30,9460644.0,0.0
2019-02-20 00:24:40,9460644.0,0.0
2019-02-20 00:24:50,9460644.0,0.0
2019-02-20 00:25:00,9460644.0,0.0
2019-02-20 00:25:10,9460644.0,0.0
2019-02-20 00:25:20,9460272.0,0.0
2019-02-20 00:25:30,9460272.0,0.0
2019-02-20 00:25:40,9460272.0,0.0
2019-02-20 00:25:50,9460272.0,0.0
2019-02-20 00:26:00,9460272.0,0.0
2019-02-20 00:26:10,9460272.0,0.0
2019-02-20 00:26:20,9460272.0,0.0
2019-02-20 00:26:30,9460272.0,0.0
2019-02-20 00:26:40,9460272.0,0.0
2019-02-20 00:26:50,9460272.0,0.0
2019-02-20 00:27:00,9460272.0,0.075
2019-02-20 00:27:10,9460272.0,0.075
2019-02-20 00:27:20,9460272.0,0.075
2019-02-20 00:27:30,9460272.0,0.0
2019-02-20 00:27:40,9460272.0,0.0
2019-02-20 00:27:50,9460256.0,0.0
2019-02-20 00:28:00,9460256.0,0.0
2019-02-20 00:28:10,9460256.0,0.0
2019-02-20 00:28:20,9460380.0,0.0
2019-02-20 00:28:30,9460444.0,0.0
2019-02-20 00:28:40,9460444.0,0.0
2019-02-20 00:28:50,9460444.0,0.0
2019-02-20 00:29:00,9460444.0,0.0
2019-02-20 00:29:10,9460324.0,0.0
2019-02-20 00:29:20,9460324.0,0.0
2019-02-20 00:29:30,9460324.0,0.0
2019-02-20 00:29:40,9460324.0,0.075
2019-02-20 00:29:50,9460324.0,0.075
2019-02-20 00:30:00,9460324.0,0.075
2019-02-20 00:30:10,9460324.0,0.075
2019-02-20 00:30:20,9460324.0,0.0
2019-02-20 00:30:30,9460324.0,0.0
2019-02-20 00:30:40,9460324.0,0.0
2019-02-20 00:30:50,9460324.0,0.0
2019-02-20 00:31:00,9460324.0,0.0
2019-02-20 00:31:10,9460324.0,0.0
2019-02-20 00:31:20,9460328.0,0.0
2019-02-20 00:31:30,9460328.0,0.0
2019-02-20 00:31:40,9460328.0,0.0
2019-02-20 00:31:50,9460328.0,0.0
2019-02-20 00:32:00,9460328.0,0.0
2019-02-20 00:32:10,9460204.0,0.0
2019-02-20 00:32:20,9460204.0,0.0
2019-02-20 00:32:30,9460204.0,0.0
2019-02-20 00:32:40,9460204.0,0.0
2019-02-20 00:32:50,9460204.0,0.0
2019-02-20 00:33:00,9459956.0,0.0
2019-02-20 00:33:10,9459956.0,0.0
2019-02-20 00:33:20,9459708.0,0.0
2019-02-20 00:33:30,9459708.0,0.0
2019-02-20 00:33:40,9459708.0,0.0
2019-02-20 00:33:50,9459708.0,0.0
2019-02-20 00:34:00,9459708.0,0.0
2019-02-20 00:34:10,9459708.0,0.0
2019-02-20 00:34:20,9459708.0,0.0
2019-02-20 00:34:30,9459708.0,0.0
2019-02-20 00:34:40,9459708.0,0.0
2019-02-20 00:34:50,9459708.0,0.0
2019-02-20 00:35:00,9459700.0,0.0
2019-02-20 00:35:10,9459700.0,0.0
2019-02-20 00:35:20,9459700.0,0.0
2019-02-20 00:35:30,9459668.0,0.0
2019-02-20 00:35:40,9459700.0,0.0
2019-02-20 00:35:50,9459700.0,0.0
2019-02-20 00:36:00,9459732.0,0.0
2019-02-20 00:36:10,9459732.0,0.0
2019-02-20 00:36:20,9459732.0,0.0
2019-02-20 00:36:30,9459732.0,0.0
2019-02-20 00:36:40,9459732.0,0.0
2019-02-20 00:36:50,9459732.0,0.0
2019-02-20 00:37:00,9459732.0,0.0
2019-02-20 00:37:10,9459732.0,0.0
2019-02-20 00:37:20,9459732.0,0.0
2019-02-20 00:37:30,9459732.0,0.0
2019-02-20 00:37:40,9459732.0,0.0
2019-02-20 00:37:50,9459732.0,0.0
2019-02-20 00:38:00,9459732.0,0.0
2019-02-20 00:38:10,9459732.0,0.0
2019-02-20 00:38:20,9459484.0,0.0
2019-02-20 00:38:30,9459484.0,0.0
2019-02-20 00:38:40,9459484.0,0.0
2019-02-20 00:38:50,9459608.0,0.0
2019-02-20 00:39:00,9459608.0,0.0
2019-02-20 00:39:10,9459608.0,0.0
2019-02-20 00:39:20,9459608.0,0.0
2019-02-20 00:39:30,9459608.0,0.0
2019-02-20 00:39:40,9459608.0,0.0
2019-02-20 00:39:50,9459608.0,0.0
2019-02-20 00:40:00,9459608.0,0.0
2019-02-20 00:40:10,9459608.0,0.0
2019-02-20 00:40:20,9459608.0,0.0
2019-02-20 00:40:30,9459608.0,0.0
2019-02-20 00:40:40,9459600.0,0.0
2019-02-20 00:40:50,9459600.0,0.0
2019-02-20 00:41:00,9459600.0,0.0
2019-02-20 00:41:10,9459600.0,0.0
2019-02-20 00:41:20,9459600.0,0.0
2019-02-20 00:41:30,9459600.0,0.0
2019-02-20 00:41:40,9459600.0,0.0
2019-02-20 00:41:50,9459600.0,0.0
2019-02-20 00:42:00,9459600.0,0.0
2019-02-20 00:42:10,9459600.0,0.0
2019-02-20 00:42:20,9459600.0,0.0
2019-02-20 00:42:30,9459600.0,0.0
2019-02-20 00:42:40,9459600.0,0.0
2019-02-20 00:42:50,9459600.0,0.0
2019-02-20 00:43:00,9459724.0,0.0
2019-02-20 00:43:10,9459724.0,0.0
2019-02-20 00:43:20,9459724.0,0.0
2019-02-20 00:43:30,9459724.0,0.0
2019-02-20 00:43:40,9459724.0,0.0
2019-02-20 00:43:50,9459724.0,0.0
2019-02-20 00:44:00,9459724.0,0.0
2019-02-20 00:44:10,9459724.0,0.0
2019-02-20 00:44:20,9459724.0,0.0
2019-02-20 00:44:30,9459724.0,0.0
2019-02-20 00:44:40,9459716.0,0.0
2019-02-20 00:44:50,9459716.0,0.0
2019-02-20 00:45:00,9459716.0,0.0
2019-02-20 00:45:10,9459716.0,0.0
2019-02-20 00:45:20,9459716.0,0.0
2019-02-20 00:45:30,9459716.0,0.0
2019-02-20 00:45:40,9459716.0,0.0
2019-02-20 00:45:50,9459716.0,0.0
2019-02-20 00:46:00,9459716.0,0.0
2019-02-20 00:46:10,9459716.0,0.0
2019-02-20 00:46:20,9459716.0,0.0
2019-02-20 00:46:30,9459916.0,0.0
2019-02-20 00:46:40,9459916.0,0.0
2019-02-20 00:46:50,9459908.0,0.0
2019-02-20 00:47:00,9459908.0,0.0
2019-02-20 00:47:10,9459908.0,0.0
2019-02-20 00:47:20,9459908.0,0.0
2019-02-20 00:47:30,9459908.0,0.0
2019-02-20 00:47:40,9459908.0,0.0
2019-02-20 00:47:50,9459908.0,0.0
2019-02-20 00:48:00,9459908.0,0.0
2019-02-20 00:48:10,9459908.0,0.0
2019-02-20 00:48:20,9459908.0,0.0
2019-02-20 00:48:30,9460032.0,0.0
2019-02-20 00:48:40,9460032.0,0.0
2019-02-20 00:48:50,9460024.0,0.0
2019-02-20 00:49:00,9460024.0,0.0
2019-02-20 00:49:10,9460024.0,0.0
2019-02-20 00:49:20,9460024.0,0.0
2019-02-20 00:49:30,9460024.0,0.0
2019-02-20 00:49:40,9460024.0,0.0
2019-02-20 00:49:50,9460024.0,0.0
2019-02-20 00:50:00,9460024.0,0.0
2019-02-20 00:50:10,9460024.0,0.0
2019-02-20 00:50:20,9460024.0,0.0
2019-02-20 00:50:30,9460024.0,0.0
2019-02-20 00:50:40,9460024.0,0.0
2019-02-20 00:50:50,9460024.0,0.0
2019-02-20 00:51:00,9460024.0,0.0
2019-02-20 00:51:10,9460024.0,0.0
2019-02-20 00:51:20,9460024.0,0.0
2019-02-20 00:51:30,9460008.0,0.0
2019-02-20 00:51:40,9460008.0,0.0
2019-02-20 00:51:50,9460008.0,0.0
2019-02-20 00:52:00,9460008.0,0.0
2019-02-20 00:52:10,9460032.0,0.0
2019-02-20 00:52:20,9460032.0,0.0
2019-02-20 00:52:30,9460032.0,0.0
2019-02-20 00:52:40,9460032.0,0.0
2019-02-20 00:52:50,9460032.0,0.0
2019-02-20 00:53:00,9460032.0,0.0
2019-02-20 00:53:10,9460032.0,0.0
2019-02-20 00:53:20,9459908.0,0.0
2019-02-20 00:53:30,9459908.0,0.0
2019-02-20 00:53:40,9459908.0,0.0
2019-02-20 00:53:50,9459908.0,0.0
2019-02-20 00:54:00,9459908.0,0.05
2019-02-20 00:54:10,9459908.0,0.05
2019-02-20 00:54:20,9459908.0,0.05
2019-02-20 00:54:30,9459900.0,0.05
2019-02-20 00:54:40,9459900.0,0.05
2019-02-20 00:54:50,9459900.0,0.0
2019-02-20 00:55:00,9459900.0,0.0
2019-02-20 00:55:10,9459900.0,0.0
2019-02-20 00:55:20,9459900.0,0.0
2019-02-20 00:55:30,9459916.0,0.0
2019-02-20 00:55:40,9459916.0,0.0
2019-02-20 00:55:50,9459916.0,0.0
2019-02-20 00:56:00,9459916.0,0.0
2019-02-20 00:56:10,9459916.0,0.0
2019-02-20 00:56:20,9459916.0,0.0
2019-02-20 00:56:30,9459916.0,0.0
2019-02-20 00:56:40,9459916.0,0.0
2019-02-20 00:56:50,9459916.0,0.0
2019-02-20 00:57:00,9459916.0,0.0
2019-02-20 00:57:10,9459916.0,0.0
2019-02-20 00:57:20,9459916.0,0.0
2019-02-20 00:57:30,9459916.0,0.0
2019-02-20 00:57:40,9459916.0,0.0
2019-02-20 00:57:50,9459916.0,0.05
2019-02-20 00:58:00,9459916.0,0.05
2019-02-20 00:58:10,9459916.0,0.05
2019-02-20 00:58:20,9459916.0,0.05
2019-02-20 00:58:30,9459916.0,0.0
2019-02-20 00:58:40,9459916.0,0.0
2019-02-20 00:58:50,9459916.0,0.0
2019-02-20 00:59:00,9459916.0,0.0
2019-02-20 00:59:10,9459916.0,0.0
2019-02-20 00:59:20,9459916.0,0.0
2019-02-20 00:59:30,9459928.0,0.0
2019-02-20 00:59:40,9459928.0,0.0
2019-02-20 00:59:50,9460052.0,0.0
2019-02-20 01:00:00,9460052.0,0.0
2019-02-20 01:00:10,9460052.0,0.0
2019-02-20 01:00:20,9460052.0,0.0
2019-02-20 01:00:30,9460052.0,0.0
2019-02-20 01:00:40,9460052.0,0.0
2019-02-20 01:00:50,9460052.0,0.0
2019-02-20 01:01:00,9460052.0,0.0
2019-02-20 01:01:10,9460052.0,0.0
2019-02-20 01:01:20,9460052.0,0.0
2019-02-20 01:01:30,9460052.0,0.0
2019-02-20 01:01:40,9460052.0,0.0
2019-02-20 01:01:50,9460052.0,0.0
2019-02-20 01:02:00,9460056.0,0.0
2019-02-20 01:02:10,9460056.0,0.0
2019-02-20 01:02:20,9460056.0,0.0
2019-02-20 01:02:30,9460056.0,0.0
2019-02-20 01:02:40,9460056.0,0.0
2019-02-20 01:02:50,9460056.0,0.0
2019-02-20 01:03:00,9460056.0,0.0
2019-02-20 01:03:10,9460056.0,0.0
2019-02-20 01:03:20,9459932.0,0.0
2019-02-20 01:03:30,9459932.0,0.0
2019-02-20 01:03:40,9459932.0,0.0
2019-02-20 01:03:50,9459932.0,0.0
2019-02-20 01:04:00,9459932.0,0.0
2019-02-20 01:04:10,9459932.0,0.0
2019-02-20 01:04:20,9459932.0,0.0
2019-02-20 01:04:30,9459932.0,0.0
2019-02-20 01:04:40,9459932.0,0.0
2019-02-20 01:04:50,9459808.0,0.0
2019-02-20 01:05:00,9459808.0,0.0
2019-02-20 01:05:10,9459808.0,0.0
2019-02-20 01:05:20,9459808.0,0.0
2019-02-20 01:05:30,9459808.0,0.0
2019-02-20 01:05:40,9459808.0,0.0
2019-02-20 01:05:50,9459808.0,0.0
2019-02-20 01:06:00,9459808.0,0.0
2019-02-20 01:06:10,9459808.0,0.0
2019-02-20 01:06:20,9459808.0,0.0
2019-02-20 01:06:30,9459808.0,0.0
2019-02-20 01:06:40,9459808.0,0.0
2019-02-20 01:06:50,9459808.0,0.0
2019-02-20 01:07:00,9459808.0,0.0
2019-02-20 01:07:10,9459808.0,0.0
2019-02-20 01:07:20,9459808.0,0.0
2019-02-20 01:07:30,9459808.0,0.0
2019-02-20 01:07:40,9459808.0,0.0
2019-02-20 01:07:50,9459808.0,0.0
2019-02-20 01:08:00,9459808.0,0.0
2019-02-20 01:08:10,9459808.0,0.0
2019-02-20 01:08:20,9459808.0,0.0
2019-02-20 01:08:30,9459808.0,0.0
2019-02-20 01:08:40,9459808.0,0.0
2019-02-20 01:08:50,9416064.0,0.0
2019-02-20 01:09:00,9416064.0,0.0
2019-02-20 01:09:10,9416064.0,0.0
2019-02-20 01:09:20,9416064.0,0.0
2019-02-20 01:09:30,9416064.0,0.0
2019-02-20 01:09:40,9416064.0,0.0
2019-02-20 01:09:50,9416064.0,0.0
2019-02-20 01:10:00,9416064.0,0.0
2019-02-20 01:10:10,9416064.0,0.0
2019-02-20 01:10:20,9416064.0,0.0
2019-02-20 01:10:30,9416064.0,0.0
2019-02-20 01:10:40,9416064.0,0.0
2019-02-20 01:10:50,9416064.0,0.0
2019-02-20 01:11:00,9416064.0,0.0
2019-02-20 01:11:10,9416064.0,0.0
2019-02-20 01:11:20,9416104.0,0.0
2019-02-20 01:11:30,9416104.0,0.0
2019-02-20 01:11:40,9416104.0,0.0
2019-02-20 01:11:50,9416104.0,0.0
2019-02-20 01:12:00,9416104.0,0.0
2019-02-20 01:12:10,9416104.0,0.0
2019-02-20 01:12:20,9416104.0,0.0
2019-02-20 01:12:30,9416104.0,0.0
2019-02-20 01:12:40,9416104.0,0.0
2019-02-20 01:12:50,9416104.0,0.0
2019-02-20 01:13:00,9416104.0,0.0
2019-02-20 01:13:10,9416104.0,0.0
2019-02-20 01:13:20,9416044.0,0.0
2019-02-20 01:13:30,9416044.0,0.0
2019-02-20 01:13:40,9416044.0,0.0
2019-02-20 01:13:50,9416044.0,0.0
2019-02-20 01:14:00,9416044.0,0.0
2019-02-20 01:14:10,9416044.0,0.0
2019-02-20 01:14:20,9416044.0,0.0
2019-02-20 01:14:30,9416036.0,0.0
2019-02-20 01:14:40,9416036.0,0.0
2019-02-20 01:14:50,9416036.0,0.0
2019-02-20 01:15:00,9416036.0,0.0
2019-02-20 01:15:10,9416036.0,0.0
2019-02-20 01:15:20,9416036.0,0.0
2019-02-20 01:15:30,9416036.0,0.0
2019-02-20 01:15:40,9416036.0,0.0
2019-02-20 01:15:50,9416036.0,0.0
2019-02-20 01:16:00,9416036.0,0.0
2019-02-20 01:16:10,9416036.0,0.0
2019-02-20 01:16:20,9416036.0,0.0
2019-02-20 01:16:30,9416036.0,0.0
2019-02-20 01:16:40,9416036.0,0.0
2019-02-20 01:16:50,9416036.0,0.0
2019-02-20 01:17:00,9416036.0,0.0
2019-02-20 01:17:10,9416036.0,0.0
2019-02-20 01:17:20,9416036.0,0.0
2019-02-20 01:17:30,9416036.0,0.0
2019-02-20 01:17:40,9416036.0,0.0
2019-02-20 01:17:50,9416028.0,0.0
2019-02-20 01:18:00,9416028.0,0.0
2019-02-20 01:18:10,9415656.0,0.0
2019-02-20 01:18:20,9415532.0,0.0
2019-02-20 01:18:30,9415532.0,0.0
2019-02-20 01:18:40,9415532.0,0.0
2019-02-20 01:18:50,9415564.0,0.0
2019-02-20 01:19:00,9415564.0,0.0
2019-02-20 01:19:10,9415564.0,0.0
2019-02-20 01:19:20,9415564.0,0.0
2019-02-20 01:19:30,9415564.0,0.0
2019-02-20 01:19:40,9415564.0,0.0
2019-02-20 01:19:50,9415564.0,0.0
2019-02-20 01:20:00,9415564.0,0.0
2019-02-20 01:20:10,9415564.0,0.0
2019-02-20 01:20:20,9415564.0,0.0
2019-02-20 01:20:30,9415564.0,0.0
2019-02-20 01:20:40,9415564.0,0.0
2019-02-20 01:20:50,9415564.0,0.0
2019-02-20 01:21:00,9415564.0,0.0
2019-02-20 01:21:10,9415628.0,0.0
2019-02-20 01:21:20,9415628.0,0.0
2019-02-20 01:21:30,9415628.0,0.0
2019-02-20 01:21:40,9415628.0,0.0
2019-02-20 01:21:50,9415628.0,0.0
2019-02-20 01:22:00,9415628.0,0.0
2019-02-20 01:22:10,9415628.0,0.0
2019-02-20 01:22:20,9415628.0,0.0
2019-02-20 01:22:30,9415628.0,0.0
2019-02-20 01:22:40,9415628.0,0.0
2019-02-20 01:22:50,9415628.0,0.0
2019-02-20 01:23:00,9415628.0,0.0
2019-02-20 01:23:10,9415628.0,0.0
2019-02-20 01:23:20,9415628.0,0.0
2019-02-20 01:23:30,9415628.0,0.0
2019-02-20 01:23:40,9415628.0,0.0
2019-02-20 01:23:50,9415628.0,0.0
2019-02-20 01:24:00,9415628.0,0.0
2019-02-20 01:24:10,9415704.0,0.0
2019-02-20 01:24:20,9415704.0,0.0
2019-02-20 01:24:30,9415704.0,0.0
2019-02-20 01:24:40,9415704.0,0.0
2019-02-20 01:24:50,9415704.0,0.0
2019-02-20 01:25:00,9415704.0,0.0
2019-02-20 01:25:10,9415704.0,0.0
2019-02-20 01:25:20,9415708.0,0.0
2019-02-20 01:25:30,9415708.0,0.0
2019-02-20 01:25:40,9415708.0,0.0
2019-02-20 01:25:50,9415708.0,0.0
2019-02-20 01:26:00,9415708.0,0.0
2019-02-20 01:26:10,9415708.0,0.0
2019-02-20 01:26:20,9415708.0,0.0
2019-02-20 01:26:30,9415708.0,0.0
2019-02-20 01:26:40,9415708.0,0.0
2019-02-20 01:26:50,9415708.0,0.0
2019-02-20 01:27:00,9415708.0,0.0
2019-02-20 01:27:10,9415708.0,0.0
2019-02-20 01:27:20,9415708.0,0.0
2019-02-20 01:27:30,9415708.0,0.0
2019-02-20 01:27:40,9415708.0,0.0
2019-02-20 01:27:50,9415676.0,0.0
2019-02-20 01:28:00,9415676.0,0.0
2019-02-20 01:28:10,9415676.0,0.0
2019-02-20 01:28:20,9415676.0,0.0
2019-02-20 01:28:30,9415676.0,0.0
2019-02-20 01:28:40,9415676.0,0.0
2019-02-20 01:28:50,9415676.0,0.0
2019-02-20 01:29:00,9415676.0,0.0
2019-02-20 01:29:10,9415552.0,0.0
2019-02-20 01:29:20,9415552.0,0.0
2019-02-20 01:29:30,9415552.0,0.0
2019-02-20 01:29:40,9415552.0,0.0
2019-02-20 01:29:50,9415552.0,0.0
2019-02-20 01:30:00,9415552.0,0.0
2019-02-20 01:30:10,9415552.0,0.0
2019-02-20 01:30:20,9415552.0,0.0
2019-02-20 01:30:30,9415552.0,0.0
2019-02-20 01:30:40,9415552.0,0.0
2019-02-20 01:30:50,9415552.0,0.0
2019-02-20 01:31:00,9415624.0,0.0
2019-02-20 01:31:10,9415624.0,0.0
2019-02-20 01:31:20,9415624.0,0.0
2019-02-20 01:31:30,9415624.0,0.0
2019-02-20 01:31:40,9415748.0,0.0
2019-02-20 01:31:50,9415748.0,0.0
2019-02-20 01:32:00,9415748.0,0.0
2019-02-20 01:32:10,9415748.0,0.0
2019-02-20 01:32:20,9415748.0,0.0
2019-02-20 01:32:30,9415748.0,0.0
2019-02-20 01:32:40,9415748.0,0.0
2019-02-20 01:32:50,9415748.0,0.0
2019-02-20 01:33:00,9415836.0,0.0
2019-02-20 01:33:10,9415836.0,0.0
2019-02-20 01:33:20,9415712.0,0.0
2019-02-20 01:33:30,9415712.0,0.0
2019-02-20 01:33:40,9415820.0,0.0
2019-02-20 01:33:50,9415820.0,0.0
2019-02-20 01:34:00,9415820.0,0.0
2019-02-20 01:34:10,9415820.0,0.0
2019-02-20 01:34:20,9415820.0,0.0
2019-02-20 01:34:30,9415820.0,0.0
2019-02-20 01:34:40,9415820.0,0.0
2019-02-20 01:34:50,9415824.0,0.0
2019-02-20 01:35:00,9415824.0,0.0
2019-02-20 01:35:10,9415824.0,0.0
2019-02-20 01:35:20,9415576.0,0.0
2019-02-20 01:35:30,9415576.0,0.0
2019-02-20 01:35:40,9415576.0,0.0
2019-02-20 01:35:50,9415700.0,0.0
2019-02-20 01:36:00,9415700.0,0.0
2019-02-20 01:36:10,9415700.0,0.0
2019-02-20 01:36:20,9415700.0,0.0
2019-02-20 01:36:30,9415764.0,0.0
2019-02-20 01:36:40,9415764.0,0.0
2019-02-20 01:36:50,9415640.0,0.0
2019-02-20 01:37:00,9415640.0,0.0
2019-02-20 01:37:10,9415640.0,0.0
2019-02-20 01:37:20,9415640.0,0.0
2019-02-20 01:37:30,9415640.0,0.0
2019-02-20 01:37:40,9415640.0,0.0
2019-02-20 01:37:50,9415640.0,0.0
2019-02-20 01:38:00,9415640.0,0.0
2019-02-20 01:38:10,9415640.0,0.0
2019-02-20 01:38:20,9415764.0,0.0
2019-02-20 01:38:30,9415764.0,0.0
2019-02-20 01:38:40,9415764.0,0.0
2019-02-20 01:38:50,9415764.0,0.0
2019-02-20 01:39:00,9415764.0,0.0
2019-02-20 01:39:10,9415764.0,0.0
2019-02-20 01:39:20,9415764.0,0.0
2019-02-20 01:39:30,9415764.0,0.0
2019-02-20 01:39:40,9415764.0,0.0
2019-02-20 01:39:50,9415764.0,0.0
2019-02-20 01:40:00,9415764.0,0.0
2019-02-20 01:40:10,9415764.0,0.0
2019-02-20 01:40:20,9415764.0,0.0
2019-02-20 01:40:30,9415764.0,0.0
2019-02-20 01:40:40,9415764.0,0.0
2019-02-20 01:40:50,9415764.0,0.0
