timestamp,[NUMA:0]Used,anomaly_score
2019-02-20 00:00:00,6755088.0,1.0
2019-02-20 00:00:10,6755088.0,1.0
2019-02-20 00:00:20,6755088.0,1.0
2019-02-20 00:00:30,6755088.0,0.0
2019-02-20 00:00:40,6755088.0,0.0
2019-02-20 00:00:50,6755088.0,0.0
2019-02-20 00:01:00,6755088.0,0.0
2019-02-20 00:01:10,6755088.0,0.0
2019-02-20 00:01:20,6755088.0,0.0
2019-02-20 00:01:30,6755088.0,0.0
2019-02-20 00:01:40,6755088.0,0.0
2019-02-20 00:01:50,6755088.0,0.0
2019-02-20 00:02:00,6755088.0,0.0
2019-02-20 00:02:10,6755088.0,0.0
2019-02-20 00:02:20,6755088.0,0.0
2019-02-20 00:02:30,6755088.0,0.0
2019-02-20 00:02:40,6755088.0,0.0
2019-02-20 00:02:50,6755088.0,0.0
2019-02-20 00:03:00,6755088.0,0.0
2019-02-20 00:03:10,6755088.0,0.0
2019-02-20 00:03:20,6755336.0,0.0
2019-02-20 00:03:30,6755336.0,0.0
2019-02-20 00:03:40,6755336.0,0.0
2019-02-20 00:03:50,6755336.0,0.0
2019-02-20 00:04:00,6755336.0,0.0
2019-02-20 00:04:10,6755336.0,0.0
2019-02-20 00:04:20,6755336.0,0.0
2019-02-20 00:04:30,6755336.0,0.0
2019-02-20 00:04:40,6755336.0,0.0
2019-02-20 00:04:50,6755336.0,0.0
2019-02-20 00:05:00,6755336.0,0.0
2019-02-20 00:05:10,6755336.0,0.0
2019-02-20 00:05:20,6755336.0,0.0
2019-02-20 00:05:30,6755336.0,0.0
2019-02-20 00:05:40,6755336.0,0.0
2019-02-20 00:05:50,6755336.0,0.0
2019-02-20 00:06:00,6755336.0,0.0
2019-02-20 00:06:10,6755336.0,0.0
2019-02-20 00:06:20,6755336.0,0.0
2019-02-20 00:06:30,6755336.0,0.0
2019-02-20 00:06:40,6755336.0,0.0
2019-02-20 00:06:50,6755336.0,0.0
2019-02-20 00:07:00,6755336.0,0.0
2019-02-20 00:07:10,6755336.0,0.0
2019-02-20 00:07:20,6755336.0,0.0
2019-02-20 00:07:30,6755336.0,0.0
2019-02-20 00:07:40,6755336.0,0.0
2019-02-20 00:07:50,6755336.0,0.0
2019-02-20 00:08:00,6755336.0,0.0
2019-02-20 00:08:10,6755336.0,0.0
2019-02-20 00:08:20,6755212.0,0.0
2019-02-20 00:08:30,6755212.0,0.0
2019-02-20 00:08:40,6755212.0,0.0
2019-02-20 00:08:50,6755212.0,0.0
2019-02-20 00:09:00,6755212.0,0.0
2019-02-20 00:09:10,6755212.0,0.0
2019-02-20 00:09:20,6755212.0,0.0
2019-02-20 00:09:30,6755212.0,0.0
2019-02-20 00:09:40,6755212.0,0.0
2019-02-20 00:09:50,6755212.0,0.0
2019-02-20 00:10:00,6755212.0,0.0
2019-02-20 00:10:10,6755212.0,0.0
2019-02-20 00:10:20,6755584.0,0.0
2019-02-20 00:10:30,6755584.0,0.0
2019-02-20 00:10:40,6755584.0,0.0
2019-02-20 00:10:50,6755584.0,0.0
2019-02-20 00:11:00,6755584.0,0.0
2019-02-20 00:11:10,6755584.0,0.0
2019-02-20 00:11:20,6755584.0,0.0
2019-02-20 00:11:30,6755584.0,0.0
2019-02-20 00:11:40,6755584.0,0.0
2019-02-20 00:11:50,6755584.0,0.0
2019-02-20 00:12:00,6755460.0,0.0
2019-02-20 00:12:10,6755460.0,0.0
2019-02-20 00:12:20,6755460.0,0.0
2019-02-20 00:12:30,6755460.0,0.0
2019-02-20 00:12:40,6755460.0,0.0
2019-02-20 00:12:50,6755460.0,0.0
2019-02-20 00:13:00,6755460.0,0.0
2019-02-20 00:13:10,6755460.0,0.0
2019-02-20 00:13:20,6755460.0,0.0
2019-02-20 00:13:30,6755456.0,0.0
2019-02-20 00:13:40,6755456.0,0.0
2019-02-20 00:13:50,6755456.0,0.0
2019-02-20 00:14:00,6755456.0,0.0
2019-02-20 00:14:10,6755332.0,0.0
2019-02-20 00:14:20,6755332.0,0.0
2019-02-20 00:14:30,6755332.0,0.0
2019-02-20 00:14:40,6755456.0,0.0
2019-02-20 00:14:50,6755456.0,0.0
2019-02-20 00:15:00,6755456.0,0.0
2019-02-20 00:15:10,6755332.0,0.0
2019-02-20 00:15:20,6755332.0,0.0
2019-02-20 00:15:30,6755332.0,0.0
2019-02-20 00:15:40,6755332.0,0.0
2019-02-20 00:15:50,6755332.0,0.0
2019-02-20 00:16:00,6755332.0,0.0
2019-02-20 00:16:10,6755332.0,0.0
2019-02-20 00:16:20,6755332.0,0.0
2019-02-20 00:16:30,6755332.0,0.0
2019-02-20 00:16:40,6755332.0,0.0
2019-02-20 00:16:50,6755332.0,0.0
2019-02-20 00:17:00,6755332.0,0.0
2019-02-20 00:17:10,6755332.0,0.0
2019-02-20 00:17:20,6755332.0,0.0
2019-02-20 00:17:30,6755332.0,0.0
2019-02-20 00:17:40,6755332.0,0.0
2019-02-20 00:17:50,6755332.0,0.0
2019-02-20 00:18:00,6755332.0,0.0
2019-02-20 00:18:10,6755332.0,0.0
2019-02-20 00:18:20,6755332.0,0.0
2019-02-20 00:18:30,6755332.0,0.0
2019-02-20 00:18:40,6755332.0,0.0
2019-02-20 00:18:50,6755332.0,0.0
2019-02-20 00:19:00,6755332.0,0.0
2019-02-20 00:19:10,6755208.0,0.0
2019-02-20 00:19:20,6755208.0,0.0
2019-02-20 00:19:30,6755208.0,0.0
2019-02-20 00:19:40,6755208.0,0.0
2019-02-20 00:19:50,6755208.0,0.0
2019-02-20 00:20:00,6755208.0,0.0
2019-02-20 00:20:10,6755208.0,0.0
2019-02-20 00:20:20,6755216.0,0.0
2019-02-20 00:20:30,6755092.0,0.0
2019-02-20 00:20:40,6755092.0,0.0
2019-02-20 00:20:50,6755092.0,0.0
2019-02-20 00:21:00,6755092.0,0.0
2019-02-20 00:21:10,6755232.0,0.0
2019-02-20 00:21:20,6755232.0,0.0
2019-02-20 00:21:30,6755232.0,0.0
2019-02-20 00:21:40,6755232.0,0.0
2019-02-20 00:21:50,6755232.0,0.0
2019-02-20 00:22:00,6755232.0,0.0
2019-02-20 00:22:10,6755232.0,0.0
2019-02-20 00:22:20,6755232.0,0.0
2019-02-20 00:22:30,6755236.0,0.0
2019-02-20 00:22:40,6755236.0,0.0
2019-02-20 00:22:50,6755360.0,0.0
2019-02-20 00:23:00,6755332.0,0.0
2019-02-20 00:23:10,6755332.0,0.0
2019-02-20 00:23:20,6755456.0,0.0
2019-02-20 00:23:30,6755456.0,0.0
2019-02-20 00:23:40,6755456.0,0.0
2019-02-20 00:23:50,6755456.0,0.0
2019-02-20 00:24:00,6755456.0,0.0
2019-02-20 00:24:10,6755688.0,0.0
2019-02-20 00:24:20,6755688.0,0.0
2019-02-20 00:24:30,6755688.0,0.0
2019-02-20 00:24:40,6755688.0,0.0
